marcaX,mouse-pointer,marcaY,Arrows,marcaZ
marcaX,play,marcaY,Arrows,marcaZ
marcaX,random,marcaY,Arrows,marcaZ
marcaX,recycle,marcaY,Arrows,marcaZ
marcaX,redo,marcaY,Arrows,marcaZ
marcaX,redo-alt,marcaY,Arrows,marcaZ
marcaX,reply,marcaY,Arrows,marcaZ
marcaX,reply-all,marcaY,Arrows,marcaZ
marcaX,retweet,marcaY,Arrows,marcaZ
marcaX,share,marcaY,Arrows,marcaZ
marcaX,share-square,marcaY,Arrows,marcaZ
marcaX,sign-in-alt,marcaY,Arrows,marcaZ
marcaX,sign-out-alt,marcaY,Arrows,marcaZ
marcaX,sort,marcaY,Arrows,marcaZ
marcaX,sort-alpha-down,marcaY,Arrows,marcaZ
marcaX,sort-alpha-down-alt,marcaY,Arrows,marcaZ
marcaX,sort-alpha-up,marcaY,Arrows,marcaZ
marcaX,sort-alpha-up-alt,marcaY,Arrows,marcaZ
marcaX,sort-amount-down,marcaY,Arrows,marcaZ
marcaX,sort-amount-down-alt,marcaY,Arrows,marcaZ
marcaX,sort-amount-up,marcaY,Arrows,marcaZ
marcaX,sort-amount-up-alt,marcaY,Arrows,marcaZ
marcaX,sort-down,marcaY,Arrows,marcaZ
marcaX,sort-numeric-down,marcaY,Arrows,marcaZ
marcaX,sort-numeric-down-alt,marcaY,Arrows,marcaZ
marcaX,sort-numeric-up,marcaY,Arrows,marcaZ
marcaX,sort-numeric-up-alt,marcaY,Arrows,marcaZ
marcaX,sort-up,marcaY,Arrows,marcaZ
marcaX,sync,marcaY,Arrows,marcaZ
marcaX,sync-alt,marcaY,Arrows,marcaZ
marcaX,text-height,marcaY,Arrows,marcaZ
marcaX,text-width,marcaY,Arrows,marcaZ
marcaX,undo,marcaY,Arrows,marcaZ
marcaX,undo-alt,marcaY,Arrows,marcaZ
marcaX,upload,marcaY,Arrows,marcaZ
marcaX,audio-description,marcaY,Audio & Video,marcaZ
marcaX,backward,marcaY,Audio & Video,marcaZ
marcaX,broadcast-tower,marcaY,Audio & Video,marcaZ
marcaX,circle,marcaY,Audio & Video,marcaZ
marcaX,closed-captioning,marcaY,Audio & Video,marcaZ
marcaX,compress,marcaY,Audio & Video,marcaZ
marcaX,compress-alt,marcaY,Audio & Video,marcaZ
marcaX,compress-arrows-alt,marcaY,Audio & Video,marcaZ
marcaX,eject,marcaY,Audio & Video,marcaZ
marcaX,expand,marcaY,Audio & Video,marcaZ
marcaX,expand-alt,marcaY,Audio & Video,marcaZ
marcaX,expand-arrows-alt,marcaY,Audio & Video,marcaZ
marcaX,fast-backward,marcaY,Audio & Video,marcaZ
marcaX,fast-forward,marcaY,Audio & Video,marcaZ
marcaX,file-audio,marcaY,Audio & Video,marcaZ
marcaX,file-video,marcaY,Audio & Video,marcaZ
marcaX,film,marcaY,Audio & Video,marcaZ
marcaX,forward,marcaY,Audio & Video,marcaZ
marcaX,headphones,marcaY,Audio & Video,marcaZ
marcaX,microphone,marcaY,Audio & Video,marcaZ
marcaX,microphone-alt,marcaY,Audio & Video,marcaZ
marcaX,microphone-alt-slash,marcaY,Audio & Video,marcaZ
marcaX,microphone-slash,marcaY,Audio & Video,marcaZ
marcaX,music,marcaY,Audio & Video,marcaZ
marcaX,pause,marcaY,Audio & Video,marcaZ
marcaX,pause-circle,marcaY,Audio & Video,marcaZ
marcaX,phone-volume,marcaY,Audio & Video,marcaZ
marcaX,photo-video,marcaY,Audio & Video,marcaZ
marcaX,play,marcaY,Audio & Video,marcaZ
marcaX,play-circle,marcaY,Audio & Video,marcaZ
marcaX,podcast,marcaY,Audio & Video,marcaZ
marcaX,random,marcaY,Audio & Video,marcaZ
marcaX,redo,marcaY,Audio & Video,marcaZ
marcaX,redo-alt,marcaY,Audio & Video,marcaZ
marcaX,rss,marcaY,Audio & Video,marcaZ
marcaX,rss-square,marcaY,Audio & Video,marcaZ
marcaX,step-backward,marcaY,Audio & Video,marcaZ
marcaX,step-forward,marcaY,Audio & Video,marcaZ
marcaX,stop,marcaY,Audio & Video,marcaZ
marcaX,stop-circle,marcaY,Audio & Video,marcaZ
marcaX,sync,marcaY,Audio & Video,marcaZ
marcaX,sync-alt,marcaY,Audio & Video,marcaZ
marcaX,tv,marcaY,Audio & Video,marcaZ
marcaX,undo,marcaY,Audio & Video,marcaZ
marcaX,undo-alt,marcaY,Audio & Video,marcaZ
marcaX,video,marcaY,Audio & Video,marcaZ
marcaX,volume-down,marcaY,Audio & Video,marcaZ
marcaX,volume-mute,marcaY,Audio & Video,marcaZ
marcaX,volume-off,marcaY,Audio & Video,marcaZ
marcaX,volume-up,marcaY,Audio & Video,marcaZ
marcaX,air-freshener,marcaY,Automotive,marcaZ
marcaX,ambulance,marcaY,Automotive,marcaZ
marcaX,bus,marcaY,Automotive,marcaZ
marcaX,bus-alt,marcaY,Automotive,marcaZ
marcaX,car,marcaY,Automotive,marcaZ
marcaX,car-alt,marcaY,Automotive,marcaZ
marcaX,car-battery,marcaY,Automotive,marcaZ
marcaX,car-crash,marcaY,Automotive,marcaZ
marcaX,car-side,marcaY,Automotive,marcaZ
marcaX,caravan,marcaY,Automotive,marcaZ
marcaX,charging-station,marcaY,Automotive,marcaZ
marcaX,gas-pump,marcaY,Automotive,marcaZ
marcaX,motorcycle,marcaY,Automotive,marcaZ
marcaX,oil-can,marcaY,Automotive,marcaZ
marcaX,shuttle-van,marcaY,Automotive,marcaZ
marcaX,tachometer-alt,marcaY,Automotive,marcaZ
marcaX,taxi,marcaY,Automotive,marcaZ
marcaX,trailer,marcaY,Automotive,marcaZ
marcaX,truck,marcaY,Automotive,marcaZ
marcaX,truck-monster,marcaY,Automotive,marcaZ
marcaX,truck-pickup,marcaY,Automotive,marcaZ
marcaX,apple-alt,marcaY,Autumn,marcaZ
marcaX,campground,marcaY,Autumn,marcaZ
marcaX,cloud-sun,marcaY,Autumn,marcaZ
marcaX,drumstick-bite,marcaY,Autumn,marcaZ
marcaX,football-ball,marcaY,Autumn,marcaZ
marcaX,hiking,marcaY,Autumn,marcaZ
marcaX,mountain,marcaY,Autumn,marcaZ
marcaX,tractor,marcaY,Autumn,marcaZ
marcaX,tree,marcaY,Autumn,marcaZ
marcaX,wind,marcaY,Autumn,marcaZ
marcaX,wine-bottle,marcaY,Autumn,marcaZ
marcaX,beer,marcaY,Beverage,marcaZ
marcaX,blender,marcaY,Beverage,marcaZ
marcaX,cocktail,marcaY,Beverage,marcaZ
marcaX,coffee,marcaY,Beverage,marcaZ
